<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,5,20200312,125000,991.5700000,1000.6600000,991.3400000,999.6900000,20204723
RTSI,5,20200312,125500,999.6400000,1002.4700000,999.5300000,1000.3100000,16498912
RTSI,5,20200312,130000,1000.5100000,1000.6900000,995.6300000,995.7500000,9157746
RTSI,5,20200312,130500,995.7900000,996.7000000,992.6000000,993.0800000,10887339
RTSI,5,20200312,131000,993.0500000,994.8800000,992.0400000,994.0600000,13216195
RTSI,5,20200312,131500,994.1700000,996.0300000,992.1600000,992.6400000,13808047
RTSI,5,20200312,132000,992.7700000,993.2100000,990.0600000,990.5900000,14396339
RTSI,5,20200312,132500,990.5100000,990.7800000,987.0300000,987.3400000,18370119
RTSI,5,20200312,133000,987.3600000,988.2300000,985.6500000,987.2500000,25616525
RTSI,5,20200312,133500,987.3100000,987.3800000,982.6000000,982.6000000,17796309
RTSI,5,20200312,134000,982.6200000,982.6600000,978.7800000,978.8400000,20092947
RTSI,5,20200312,134500,978.8700000,984.7100000,977.5800000,981.4300000,25559025
RTSI,5,20200312,135000,981.5600000,982.3300000,976.3600000,976.8900000,14161241
RTSI,5,20200312,135500,976.9700000,978.6800000,972.8400000,975.5000000,22398299
RTSI,5,20200312,140000,975.5200000,975.9200000,973.0700000,974.0300000,18918900
RTSI,5,20200312,140500,974.0500000,974.4700000,973.2500000,973.7600000,13708804
RTSI,5,20200312,141000,973.7900000,973.7900000,965.8100000,965.9200000,23445265
RTSI,5,20200312,141500,965.8700000,970.8700000,964.4400000,969.9300000,21272459
RTSI,5,20200312,142000,970.0200000,976.6100000,969.7000000,976.2400000,24061374
RTSI,5,20200312,142500,976.0600000,980.5900000,974.8300000,979.4700000,19914587
RTSI,5,20200312,143000,979.4500000,981.5100000,977.9400000,977.9400000,17928577
RTSI,5,20200312,143500,978.0300000,979.7800000,976.4400000,978.2400000,10966454
RTSI,5,20200312,144000,978.2700000,979.1200000,976.0600000,977.8500000,11970266
RTSI,5,20200312,144500,977.8500000,984.4900000,976.6500000,983.3100000,22074391
RTSI,5,20200312,145000,983.1900000,990.0700000,983.1600000,986.8500000,25177259
RTSI,5,20200312,145500,986.6500000,987.5600000,984.9100000,984.9800000,7387778
RTSI,5,20200312,150000,984.8900000,988.1900000,981.8000000,986.7500000,17638752
RTSI,5,20200312,150500,986.7800000,989.0800000,983.4400000,984.4000000,20368668
RTSI,5,20200312,151000,984.3300000,986.9100000,980.5300000,980.8400000,15844796
RTSI,5,20200312,151500,980.8800000,982.1600000,973.1600000,975.7800000,19905752
RTSI,5,20200312,152000,975.9300000,982.1900000,975.7600000,980.6800000,16103251
RTSI,5,20200312,152500,980.7000000,984.1100000,980.7000000,980.8400000,15011411
RTSI,5,20200312,153000,980.8300000,984.1900000,979.5100000,982.3400000,12885205
RTSI,5,20200312,153500,982.3600000,985.7400000,982.0600000,982.8800000,19639210
RTSI,5,20200312,154000,982.9000000,988.7000000,982.9000000,988.7000000,18800026
RTSI,5,20200312,154500,988.7600000,992.7600000,988.4200000,990.3200000,27846704
RTSI,5,20200312,155000,990.1900000,994.9800000,988.6200000,992.9900000,24286852
RTSI,5,20200312,155500,993.1500000,993.1500000,987.2700000,988.7200000,20227349
RTSI,5,20200312,160000,988.6400000,989.7100000,986.7800000,987.9500000,11723403
RTSI,5,20200312,160500,987.9500000,990.6600000,985.4200000,987.0600000,15391202
RTSI,5,20200312,161000,987.1300000,987.1300000,981.4100000,981.6300000,18980935
RTSI,5,20200312,161500,981.6600000,983.1700000,981.3900000,982.6900000,17349364
RTSI,5,20200312,162000,982.7800000,982.8300000,978.6300000,980.4500000,18374178
RTSI,5,20200312,162500,980.3800000,980.4700000,976.2000000,976.2900000,17868558
RTSI,5,20200312,163000,976.2800000,977.4700000,970.0600000,970.0600000,26527288
RTSI,5,20200312,163500,970.1600000,973.5400000,968.8300000,968.8900000,17036650
RTSI,5,20200312,164000,968.8500000,968.9700000,957.6200000,958.8800000,28527081
RTSI,5,20200312,164500,958.9100000,961.1600000,953.6400000,960.8100000,44192050
RTSI,5,20200312,165000,960.8700000,966.7100000,957.4700000,966.6300000,27986287
RTSI,5,20200312,165500,966.6300000,966.8900000,959.9400000,962.8200000,21456777
RTSI,5,20200312,170000,962.8500000,982.3500000,962.1500000,980.0200000,53887432
RTSI,5,20200312,170500,979.9500000,983.1400000,974.2800000,975.8200000,25869846
RTSI,5,20200312,171000,976.1600000,978.7500000,972.2100000,972.7000000,16464999
RTSI,5,20200312,171500,972.6400000,974.0400000,969.2300000,973.5200000,19849307
RTSI,5,20200312,172000,973.5400000,975.3800000,973.0200000,974.9400000,19298138
RTSI,5,20200312,172500,975.2400000,976.0400000,969.7300000,973.8800000,18071261
RTSI,5,20200312,173000,973.6100000,977.4100000,972.5600000,972.7400000,19134898
RTSI,5,20200312,173500,972.7700000,979.6800000,971.3600000,978.2400000,26278269
RTSI,5,20200312,174000,978.1900000,981.1200000,975.9200000,975.9200000,19330271
RTSI,5,20200312,174500,975.8200000,977.8000000,973.1200000,973.4400000,14692943
RTSI,5,20200312,175000,973.5500000,976.1500000,973.1200000,974.9200000,15954008
RTSI,5,20200312,175500,974.7400000,982.6300000,973.4800000,982.4000000,32017072
RTSI,5,20200312,180000,981.9900000,983.0800000,975.8900000,975.9300000,15757535
RTSI,5,20200312,180500,975.6400000,975.7800000,969.5900000,970.3600000,18120630
RTSI,5,20200312,181000,970.3900000,973.3300000,967.2300000,967.8400000,19885742
RTSI,5,20200312,181500,967.8600000,969.1500000,964.7100000,964.7600000,21353277
RTSI,5,20200312,182000,964.8200000,968.5000000,964.7500000,966.5500000,17465721
RTSI,5,20200312,182500,966.5400000,968.9400000,966.5400000,968.7100000,25866645
RTSI,5,20200312,183000,968.7800000,968.8300000,963.5400000,963.6500000,25190868
RTSI,5,20200312,183500,963.3600000,970.0700000,963.0800000,969.1300000,40432761
RTSI,5,20200312,184000,969.5100000,971.4600000,964.7700000,964.7700000,29119515
RTSI,5,20200312,184500,965.0000000,965.0000000,965.0000000,965.0000000,63744
RTSI,5,20200312,185500,966.4000000,966.4000000,966.4000000,966.4000000,95251019
RTSI,5,20200313,100500,958.2900000,988.1100000,957.1900000,986.5600000,59217051
RTSI,5,20200313,101000,986.4100000,996.0600000,985.8500000,993.8100000,46677540
RTSI,5,20200313,101500,993.8500000,995.2300000,991.3700000,992.3900000,30790649
RTSI,5,20200313,102000,992.3900000,999.2700000,992.3900000,997.6400000,24675307
RTSI,5,20200313,102500,997.6000000,1003.0700000,996.6000000,1002.8900000,23923447
RTSI,5,20200313,103000,1003.1900000,1008.5900000,1003.1900000,1008.5900000,36808097
RTSI,5,20200313,103500,1008.8000000,1019.4200000,1008.7500000,1019.2900000,41724747
RTSI,5,20200313,104000,1019.2200000,1023.6900000,1018.6400000,1019.3900000,35344642
RTSI,5,20200313,104500,1019.1800000,1028.9600000,1019.0300000,1028.7100000,37536790
RTSI,5,20200313,105000,1028.6200000,1029.9900000,1022.3200000,1026.8900000,32452122
RTSI,5,20200313,105500,1026.7400000,1034.9800000,1024.2800000,1025.3900000,33752591
RTSI,5,20200313,110000,1025.5000000,1028.3000000,1021.9100000,1023.2900000,24013575
RTSI,5,20200313,110500,1022.9200000,1029.3200000,1022.9200000,1026.9800000,26620933
RTSI,5,20200313,111000,1026.9600000,1026.9600000,1015.0600000,1015.0600000,34055094
RTSI,5,20200313,111500,1015.2600000,1015.6700000,1009.1800000,1010.9400000,47488080
RTSI,5,20200313,112000,1011.0600000,1011.0600000,1002.4000000,1002.8200000,37721890
RTSI,5,20200313,112500,1002.7100000,1014.0600000,1002.7100000,1007.6900000,32502908
RTSI,5,20200313,113000,1007.7300000,1009.9900000,1002.8200000,1003.0100000,24414979
RTSI,5,20200313,113500,1003.1300000,1003.1300000,995.3300000,998.1000000,29572720
RTSI,5,20200313,114000,998.2600000,1005.5500000,997.4100000,1001.1400000,22369774
RTSI,5,20200313,114500,1001.2600000,1004.0100000,1000.0700000,1001.9400000,15030466
RTSI,5,20200313,115000,1001.9800000,1004.2900000,998.4200000,998.7600000,18997880
RTSI,5,20200313,115500,998.6400000,1004.0500000,998.5700000,1001.9500000,15985211
RTSI,5,20200313,120000,1001.9100000,1003.2200000,1000.2900000,1003.1500000,12632473
RTSI,5,20200313,120500,1003.0600000,1006.2900000,1002.1800000,1005.6600000,14795559
RTSI,5,20200313,121000,1005.4100000,1007.2500000,1002.6300000,1006.8400000,18301511
RTSI,5,20200313,121500,1007.2400000,1012.0100000,1006.2500000,1011.3000000,16910143
RTSI,5,20200313,122000,1011.4100000,1012.4800000,1009.5800000,1009.8000000,19063691
RTSI,5,20200313,122500,1009.8000000,1014.6200000,1009.7900000,1013.7300000,12908083
RTSI,5,20200313,123000,1013.6000000,1013.9800000,1011.6900000,1012.6300000,9856857
RTSI,5,20200313,123500,1012.7100000,1013.8900000,1010.9200000,1012.2900000,9993910
RTSI,5,20200313,124000,1012.2700000,1017.6500000,1011.9200000,1017.6500000,16605686
RTSI,5,20200313,124500,1017.7500000,1018.5600000,1016.5800000,1018.5100000,16522659
RTSI,5,20200313,125000,1018.4200000,1019.5500000,1016.9000000,1019.4900000,10726148
RTSI,5,20200313,125500,1019.5500000,1021.5100000,1017.9700000,1018.3800000,17840637
RTSI,5,20200313,130000,1018.3000000,1021.7800000,1014.9800000,1016.2900000,14967757
RTSI,5,20200313,130500,1016.2800000,1017.1200000,1012.5200000,1015.9700000,11602607
RTSI,5,20200313,131000,1015.9000000,1016.1500000,1013.2500000,1015.0000000,12510105
RTSI,5,20200313,131500,1014.8900000,1015.3200000,1013.2900000,1015.2000000,9589795
RTSI,5,20200313,132000,1015.1900000,1018.7000000,1015.1900000,1018.3100000,10761556
RTSI,5,20200313,132500,1018.2400000,1020.5600000,1017.7400000,1018.2100000,13199424
RTSI,5,20200313,133000,1018.2700000,1019.5700000,1016.5800000,1018.3700000,10784357
RTSI,5,20200313,133500,1018.4300000,1021.7600000,1018.4000000,1019.5400000,15761560
RTSI,5,20200313,134000,1019.4900000,1020.9500000,1016.1900000,1016.3100000,10703673
RTSI,5,20200313,134500,1016.3200000,1018.5600000,1015.5000000,1015.5400000,10683033
RTSI,5,20200313,135000,1015.3400000,1015.6900000,1012.0500000,1012.5400000,16828534
RTSI,5,20200313,135500,1012.5500000,1013.6000000,1010.3900000,1013.4000000,12542229
RTSI,5,20200313,140000,1013.3600000,1014.8800000,1012.7800000,1013.4800000,10651656
RTSI,5,20200313,140500,1013.4800000,1015.2400000,1013.2800000,1015.2400000,7354103
RTSI,5,20200313,141000,1015.2600000,1016.0600000,1014.9400000,1015.8400000,11423823
RTSI,5,20200313,141500,1015.8600000,1023.8100000,1015.6800000,1021.7000000,34123282
RTSI,5,20200313,142000,1021.8900000,1025.8800000,1021.8600000,1025.0800000,19927028
RTSI,5,20200313,142500,1025.1700000,1025.6700000,1023.0200000,1024.4700000,18946908
RTSI,5,20200313,143000,1024.5200000,1028.3200000,1024.5200000,1027.9900000,20182669
RTSI,5,20200313,143500,1027.9800000,1031.8300000,1027.9800000,1031.7300000,26720404
RTSI,5,20200313,144000,1031.8400000,1032.9100000,1028.6700000,1032.5400000,20438785
RTSI,5,20200313,144500,1032.5700000,1035.6500000,1032.5000000,1034.2200000,31404914
RTSI,5,20200313,145000,1034.2600000,1036.4800000,1034.0000000,1034.8300000,23422628
RTSI,5,20200313,145500,1034.6200000,1036.8300000,1034.3300000,1036.7500000,17828020
RTSI,5,20200313,150000,1036.5900000,1045.6200000,1036.5900000,1045.4300000,38052143
RTSI,5,20200313,150500,1045.3200000,1050.2800000,1042.2800000,1042.6100000,45664297
RTSI,5,20200313,151000,1042.6300000,1044.4800000,1039.7700000,1043.8900000,29219046
RTSI,5,20200313,151500,1043.8700000,1046.7200000,1041.8500000,1044.3800000,19662534
RTSI,5,20200313,152000,1044.2600000,1047.4400000,1043.5500000,1044.8500000,17469853
RTSI,5,20200313,152500,1044.8200000,1047.8000000,1044.4000000,1047.6700000,16100097
RTSI,5,20200313,153000,1047.6800000,1048.7800000,1046.2400000,1048.7800000,12959819
RTSI,5,20200313,153500,1048.8300000,1052.1300000,1047.2000000,1050.7900000,23581128
RTSI,5,20200313,154000,1050.6800000,1053.1200000,1050.6400000,1051.8700000,15968154
RTSI,5,20200313,154500,1051.7600000,1055.4900000,1051.1100000,1053.1500000,18737805
RTSI,5,20200313,155000,1053.2400000,1053.4200000,1047.4500000,1047.5600000,22995015
RTSI,5,20200313,155500,1047.5100000,1048.4400000,1040.6300000,1042.1200000,29331638
RTSI,5,20200313,160000,1042.1300000,1046.3800000,1042.1200000,1044.1600000,16986224
RTSI,5,20200313,160500,1044.1700000,1044.2500000,1038.7100000,1040.6400000,18304645
RTSI,5,20200313,161000,1040.7000000,1042.8100000,1033.3700000,1033.6300000,23010281
RTSI,5,20200313,161500,1033.5600000,1037.1300000,1032.2400000,1036.0300000,33330353
RTSI,5,20200313,162000,1035.9300000,1042.4300000,1035.8500000,1041.1300000,29379619
RTSI,5,20200313,162500,1041.0900000,1041.7100000,1037.4000000,1037.7300000,19200808
RTSI,5,20200313,163000,1037.8800000,1039.4300000,1037.5900000,1037.5900000,14324011
RTSI,5,20200313,163500,1037.5800000,1040.2200000,1031.2900000,1031.2900000,29432463
RTSI,5,20200313,164000,1031.0400000,1031.9000000,1021.3700000,1021.5900000,40491200
RTSI,5,20200313,164500,1021.4400000,1021.4400000,1010.4500000,1018.5000000,41767353
RTSI,5,20200313,165000,1018.6200000,1023.5000000,1018.6200000,1020.6600000,20981519
RTSI,5,20200313,165500,1020.7400000,1020.7400000,1013.3500000,1014.5200000,24951186
RTSI,5,20200313,170000,1014.5200000,1019.1800000,1012.6300000,1019.0600000,23117401
RTSI,5,20200313,170500,1019.0800000,1023.6900000,1016.4500000,1023.6900000,25957841
RTSI,5,20200313,171000,1023.7200000,1024.6800000,1020.9200000,1022.2900000,21596627
RTSI,5,20200313,171500,1022.3200000,1024.2400000,1017.7000000,1017.7600000,24202273
RTSI,5,20200313,172000,1017.7100000,1022.5700000,1017.2300000,1022.0800000,26560080
RTSI,5,20200313,172500,1022.1300000,1028.8700000,1021.9600000,1028.8700000,39005007
RTSI,5,20200313,173000,1028.8600000,1029.4000000,1022.6000000,1022.7600000,24712658
RTSI,5,20200313,173500,1022.7900000,1024.1800000,1021.4300000,1022.1700000,18403552
RTSI,5,20200313,174000,1022.1700000,1022.1700000,1019.0000000,1019.8900000,22435952
RTSI,5,20200313,174500,1019.7700000,1019.7700000,1015.8300000,1015.8300000,21099899
RTSI,5,20200313,175000,1015.8700000,1016.6400000,1014.7700000,1015.5300000,15181922
RTSI,5,20200313,175500,1015.4200000,1017.6900000,1013.3300000,1014.8800000,23075105
RTSI,5,20200313,180000,1014.7100000,1015.5100000,1008.6700000,1008.8500000,24551561
RTSI,5,20200313,180500,1008.8600000,1011.5700000,1007.3800000,1011.5700000,26267358
RTSI,5,20200313,181000,1011.5900000,1013.0000000,1011.2800000,1012.0300000,18472293
RTSI,5,20200313,181500,1012.0500000,1015.0800000,1009.1900000,1013.5000000,23920674
RTSI,5,20200313,182000,1013.6000000,1014.2200000,1004.5500000,1005.4000000,29719855
RTSI,5,20200313,182500,1005.2300000,1006.8600000,1002.1000000,1002.1100000,28826896
RTSI,5,20200313,183000,1002.0200000,1002.2000000,998.7500000,998.7800000,29816715
RTSI,5,20200313,183500,998.6400000,1000.2800000,995.3600000,995.4200000,31845516
RTSI,5,20200313,184000,995.3900000,999.1800000,995.0000000,997.4200000,45373319
RTSI,5,20200313,184500,997.4000000,997.4000000,997.4000000,997.4000000,0
RTSI,5,20200313,185500,991.6900000,991.6900000,991.6900000,991.6900000,90780299
RTSI,5,20200316,100500,995.2400000,998.3300000,949.9400000,951.9700000,67478384
RTSI,5,20200316,101000,952.3200000,960.5400000,951.4900000,955.9300000,48382053
RTSI,5,20200316,101500,956.0200000,971.5200000,955.6400000,962.9000000,33324393
RTSI,5,20200316,102000,963.1400000,968.5900000,958.8800000,968.3500000,20095908
RTSI,5,20200316,102500,968.1100000,968.3300000,960.7200000,960.7200000,17705426
RTSI,5,20200316,103000,960.6700000,961.6400000,955.7900000,960.7100000,16261570
RTSI,5,20200316,103500,960.9400000,964.3000000,959.7600000,963.8400000,11651024
RTSI,5,20200316,104000,963.9900000,973.8900000,962.4500000,973.6800000,25913221
RTSI,5,20200316,104500,973.5400000,977.4500000,972.0000000,972.8500000,26201824
RTSI,5,20200316,105000,972.9300000,972.9300000,967.0800000,970.9000000,13208560
RTSI,5,20200316,105500,970.9000000,972.6600000,968.4800000,969.8300000,10428546
RTSI,5,20200316,110000,969.7600000,971.5600000,968.7100000,970.9600000,13763704
RTSI,5,20200316,110500,970.9200000,973.4400000,962.8500000,963.0400000,29019869
RTSI,5,20200316,111000,962.9800000,964.5000000,959.5600000,962.6700000,16900086
RTSI,5,20200316,111500,962.7300000,963.0400000,960.6700000,962.2100000,16207570
RTSI,5,20200316,112000,962.2300000,964.1600000,958.3900000,958.7700000,14103132
RTSI,5,20200316,112500,958.6800000,965.2100000,957.9300000,958.9700000,24110046
RTSI,5,20200316,113000,959.1500000,959.1500000,951.9300000,952.3400000,13307749
RTSI,5,20200316,113500,952.4400000,956.3000000,949.5100000,950.1700000,18827575
RTSI,5,20200316,114000,950.0700000,950.5000000,940.6100000,950.4600000,32994974
RTSI,5,20200316,114500,950.5400000,952.8600000,947.4700000,949.3200000,17741827
RTSI,5,20200316,115000,949.3700000,952.7700000,944.8500000,944.9400000,10946166
RTSI,5,20200316,115500,944.8300000,946.2800000,941.3400000,945.5200000,16823379
RTSI,5,20200316,120000,945.6100000,946.5400000,942.5200000,942.6300000,16612019
RTSI,5,20200316,120500,942.9200000,946.1600000,940.4500000,942.0100000,18031506
RTSI,5,20200316,121000,941.8800000,944.6600000,941.6600000,944.3300000,15871755
RTSI,5,20200316,121500,944.3600000,948.4500000,942.8100000,947.9700000,14802226
RTSI,5,20200316,122000,947.9500000,947.9500000,942.6200000,942.6200000,8615578
RTSI,5,20200316,122500,942.5300000,943.7400000,939.9600000,942.9100000,9734508
RTSI,5,20200316,123000,943.0400000,943.3100000,940.8800000,941.7300000,8892920
RTSI,5,20200316,123500,941.8400000,941.8500000,938.9100000,939.8500000,13444769
RTSI,5,20200316,124000,939.8200000,940.0000000,935.8700000,936.1400000,15477140
RTSI,5,20200316,124500,936.1900000,941.3800000,936.0000000,940.6900000,19545367
RTSI,5,20200316,125000,940.8100000,943.2400000,937.5600000,937.7300000,15877738
RTSI,5,20200316,125500,937.7300000,945.5000000,937.4100000,944.9500000,20119818
RTSI,5,20200316,130000,945.0100000,947.1800000,942.0300000,942.1600000,17000393
RTSI,5,20200316,130500,941.7700000,942.3900000,940.2500000,940.2500000,13025274
RTSI,5,20200316,131000,940.3400000,940.3400000,935.3300000,937.0600000,17336640
RTSI,5,20200316,131500,937.0500000,944.1900000,936.6100000,943.2700000,17881376
RTSI,5,20200316,132000,943.1500000,943.1800000,938.9300000,941.7500000,10012921
RTSI,5,20200316,132500,941.7800000,943.0600000,941.1500000,941.9600000,15638235
RTSI,5,20200316,133000,941.9400000,943.3000000,941.3100000,942.9300000,11614834
RTSI,5,20200316,133500,942.9100000,944.7500000,942.0900000,944.7100000,11292485
RTSI,5,20200316,134000,944.8500000,945.1300000,942.0800000,943.0500000,10226739
RTSI,5,20200316,134500,943.1300000,943.9500000,941.0000000,941.7400000,9689822
RTSI,5,20200316,135000,941.6200000,943.4100000,941.4900000,942.8500000,8714475
RTSI,5,20200316,135500,942.8000000,946.1800000,942.6900000,945.8100000,11120745
RTSI,5,20200316,140000,945.8700000,945.9100000,944.6600000,945.1500000,7653751
RTSI,5,20200316,140500,945.2400000,945.9000000,944.4300000,944.4900000,8575039
RTSI,5,20200316,141000,944.5200000,944.6100000,939.4400000,939.5200000,18424204
RTSI,5,20200316,141500,939.5000000,940.1100000,938.1100000,939.9800000,13069689
RTSI,5,20200316,142000,940.0900000,940.0900000,936.8600000,936.8600000,14088837
RTSI,5,20200316,142500,936.6800000,937.7800000,935.6900000,935.8700000,9946123
RTSI,5,20200316,143000,935.8600000,936.6300000,932.7900000,932.7900000,16820901
RTSI,5,20200316,143500,932.7600000,933.6800000,929.5400000,929.5400000,13505759
